sentence,label,group,source
The picture the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The show the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The show the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The show the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The show the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
